	rplo 1 (Cyanobacteria)	rplo 10 (Firmicutes)	rplo 100 (Proteobacteria)	rplo 101 (Proteobacteria)	rplo 102 (Actinobacteria)	rplo 103 (Actinobacteria)	rplo 104 (Bacteroidetes)	rplo 105 (Proteobacteria)	rplo 106 (Acidobacteria)	rplo 107 (Actinobacteria)	rplo 108 (Actinobacteria)	rplo 109 (Proteobacteria)	rplo 11 (Proteobacteria)	rplo 110 (Proteobacteria)	rplo 111 (Actinobacteria)	rplo 112 (Actinobacteria)	rplo 113 (unknown)	rplo 114 (Deinococcus-Thermus)	rplo 115 (Acidobacteria)	rplo 116 (unknown)	rplo 117 (Deferribacteres)	rplo 118 (Acidobacteria)	rplo 119 (Actinobacteria)	rplo 12 (Gemmatimonadetes)	rplo 120 (Actinobacteria)	rplo 121 (Actinobacteria)	rplo 122 (Cyanobacteria)	rplo 123 (Cyanobacteria)	rplo 124 (Chloroflexi)	rplo 125 (Actinobacteria)	rplo 126 (Gemmatimonadetes)	rplo 127 (Acidobacteria)	rplo 128 (Acidobacteria)	rplo 129 (Proteobacteria)	rplo 13 (Proteobacteria)	rplo 130 (Verrucomicrobia)	rplo 131 (Proteobacteria)	rplo 132 (Proteobacteria)	rplo 133 (Proteobacteria)	rplo 134 (Bacteroidetes)	rplo 135 (Actinobacteria)	rplo 136 (Cyanobacteria)	rplo 137 (Proteobacteria)	rplo 138 (Bacteroidetes)	rplo 139 (Actinobacteria)	rplo 14 (Proteobacteria)	rplo 140 (Chloroflexi)	rplo 141 (Firmicutes)	rplo 142 (Actinobacteria)	rplo 143 (Actinobacteria)	rplo 144 (Cyanobacteria)	rplo 145 (Actinobacteria)	rplo 146 (Chloroflexi)	rplo 147 (Actinobacteria)	rplo 148 (Chloroflexi)	rplo 149 (Actinobacteria)	rplo 15 (Firmicutes)	rplo 150 (Actinobacteria)	rplo 151 (Actinobacteria)	rplo 152 (Bacteroidetes)	rplo 153 (Bacteroidetes)	rplo 154 (Proteobacteria)	rplo 155 (Proteobacteria)	rplo 156 (Proteobacteria)	rplo 157 (Bacteroidetes)	rplo 158 (Chloroflexi)	rplo 159 (Actinobacteria)	rplo 16 (Proteobacteria)	rplo 160 (Actinobacteria)	rplo 161 (Proteobacteria)	rplo 162 (Actinobacteria)	rplo 163 (Actinobacteria)	rplo 164 (Cyanobacteria)	rplo 165 (Proteobacteria)	rplo 166 (Actinobacteria)	rplo 167 (Chloroflexi)	rplo 168 (Proteobacteria)	rplo 169 (Proteobacteria)	rplo 17 (Actinobacteria)	rplo 170 (Proteobacteria)	rplo 171 (Actinobacteria)	rplo 172 (Firmicutes)	rplo 173 (Proteobacteria)	rplo 174 (Bacteroidetes)	rplo 175 (Proteobacteria)	rplo 176 (Proteobacteria)	rplo 177 (Proteobacteria)	rplo 178 (Acidobacteria)	rplo 179 (Actinobacteria)	rplo 18 (Gemmatimonadetes)	rplo 180 (Actinobacteria)	rplo 181 (Actinobacteria)	rplo 182 (Bacteroidetes)	rplo 183 (Actinobacteria)	rplo 184 (Proteobacteria)	rplo 185 (Acidobacteria)	rplo 186 (Proteobacteria)	rplo 187 (Thermotogae)	rplo 188 (Chloroflexi)	rplo 189 (Chloroflexi)	rplo 19 (Firmicutes)	rplo 190 (Planctomycetes)	rplo 191 (Bacteroidetes)	rplo 192 (Actinobacteria)	rplo 193 (Proteobacteria)	rplo 194 (Proteobacteria)	rplo 195 (Gemmatimonadetes)	rplo 196 (Thermotogae)	rplo 197 (Actinobacteria)	rplo 198 (Acidobacteria)	rplo 199 (Thermobaculum)	rplo 2 (Firmicutes)	rplo 20 (Actinobacteria)	rplo 200 (Actinobacteria)	rplo 201 (Acidobacteria)	rplo 202 (Firmicutes)	rplo 203 (Chloroflexi)	rplo 204 (Bacteroidetes)	rplo 205 (Deinococcus-Thermus)	rplo 206 (Actinobacteria)	rplo 207 (Proteobacteria)	rplo 208 (Acidobacteria)	rplo 209 (Proteobacteria)	rplo 21 (Actinobacteria)	rplo 210 (Proteobacteria)	rplo 211 (Actinobacteria)	rplo 212 (unknown)	rplo 213 (Bacteroidetes)	rplo 214 (Bacteroidetes)	rplo 215 (Verrucomicrobia)	rplo 216 (Actinobacteria)	rplo 217 (Proteobacteria)	rplo 218 (Firmicutes)	rplo 219 (Thermotogae)	rplo 22 (Actinobacteria)	rplo 220 (Chloroflexi)	rplo 221 (Proteobacteria)	rplo 222 (Proteobacteria)	rplo 223 (Chloroflexi)	rplo 224 (Chloroflexi)	rplo 225 (Firmicutes)	rplo 226 (Actinobacteria)	rplo 227 (Actinobacteria)	rplo 228 (Proteobacteria)	rplo 229 (Proteobacteria)	rplo 23 (Proteobacteria)	rplo 230 (Proteobacteria)	rplo 231 (Bacteroidetes)	rplo 232 (Bacteroidetes)	rplo 233 (Bacteroidetes)	rplo 234 (Gemmatimonadetes)	rplo 235 (Bacteroidetes)	rplo 236 (Proteobacteria)	rplo 237 (Firmicutes)	rplo 238 (Acidobacteria)	rplo 239 (Proteobacteria)	rplo 24 (Actinobacteria)	rplo 240 (Actinobacteria)	rplo 241 (Gemmatimonadetes)	rplo 242 (Acidobacteria)	rplo 243 (Cyanobacteria)	rplo 244 (Bacteroidetes)	rplo 245 (Firmicutes)	rplo 246 (Aquificae)	rplo 247 (Firmicutes)	rplo 248 (Cyanobacteria)	rplo 249 (Proteobacteria)	rplo 25 (Acidobacteria)	rplo 250 (Actinobacteria)	rplo 251 (Proteobacteria)	rplo 252 (Thermotogae)	rplo 253 (Actinobacteria)	rplo 254 (Proteobacteria)	rplo 255 (Proteobacteria)	rplo 256 (Acidobacteria)	rplo 257 (Chloroflexi)	rplo 258 (Actinobacteria)	rplo 259 (Proteobacteria)	rplo 26 (Actinobacteria)	rplo 260 (Acidobacteria)	rplo 261 (Bacteroidetes)	rplo 262 (Actinobacteria)	rplo 263 (Cyanobacteria)	rplo 264 (Actinobacteria)	rplo 265 (Verrucomicrobia)	rplo 266 (Proteobacteria)	rplo 267 (Proteobacteria)	rplo 268 (Chloroflexi)	rplo 269 (Actinobacteria)	rplo 27 (Proteobacteria)	rplo 270 (Actinobacteria)	rplo 271 (Proteobacteria)	rplo 272 (Thermotogae)	rplo 273 (Acidobacteria)	rplo 274 (Bacteroidetes)	rplo 275 (Chloroflexi)	rplo 276 (Bacteroidetes)	rplo 277 (Chloroflexi)	rplo 278 (unknown)	rplo 279 (Chloroflexi)	rplo 28 (Proteobacteria)	rplo 280 (Acidobacteria)	rplo 281 (Chloroflexi)	rplo 282 (Acidobacteria)	rplo 283 (Verrucomicrobia)	rplo 284 (Acidobacteria)	rplo 285 (Proteobacteria)	rplo 286 (unknown)	rplo 287 (Chloroflexi)	rplo 288 (Deinococcus-Thermus)	rplo 289 (Proteobacteria)	rplo 29 (Gemmatimonadetes)	rplo 290 (Acidobacteria)	rplo 291 (Nitrospirae)	rplo 292 (Actinobacteria)	rplo 293 (Acidobacteria)	rplo 294 (Verrucomicrobia)	rplo 295 (Actinobacteria)	rplo 296 (Gemmatimonadetes)	rplo 297 (Proteobacteria)	rplo 298 (Chloroflexi)	rplo 299 (unknown)	rplo 3 (Proteobacteria)	rplo 30 (Proteobacteria)	rplo 300 (Proteobacteria)	rplo 301 (Chloroflexi)	rplo 302 (unknown)	rplo 303 (Actinobacteria)	rplo 304 (Chloroflexi)	rplo 305 (Firmicutes)	rplo 306 (Thermotogae)	rplo 307 (Acidobacteria)	rplo 308 (unknown)	rplo 309 (unknown)	rplo 31 (Firmicutes)	rplo 310 (Chloroflexi)	rplo 311 (Acidobacteria)	rplo 312 (Gemmatimonadetes)	rplo 313 (Firmicutes)	rplo 314 (Acidobacteria)	rplo 315 (Proteobacteria)	rplo 316 (Bacteroidetes)	rplo 317 (Gemmatimonadetes)	rplo 318 (Acidobacteria)	rplo 319 (Cyanobacteria)	rplo 32 (Firmicutes)	rplo 320 (Actinobacteria)	rplo 321 (Firmicutes)	rplo 322 (Actinobacteria)	rplo 323 (Acidobacteria)	rplo 324 (Proteobacteria)	rplo 325 (Planctomycetes)	rplo 326 (Actinobacteria)	rplo 327 (Proteobacteria)	rplo 328 (Chloroflexi)	rplo 329 (Bacteroidetes)	rplo 33 (Bacteroidetes)	rplo 330 (Chloroflexi)	rplo 331 (Bacteroidetes)	rplo 332 (Cyanobacteria)	rplo 333 (Firmicutes)	rplo 334 (Actinobacteria)	rplo 335 (Actinobacteria)	rplo 336 (Proteobacteria)	rplo 337 (unknown)	rplo 338 (Actinobacteria)	rplo 339 (Bacteroidetes)	rplo 34 (Actinobacteria)	rplo 340 (unknown)	rplo 341 (Actinobacteria)	rplo 342 (Chloroflexi)	rplo 343 (Acidobacteria)	rplo 344 (Proteobacteria)	rplo 345 (Actinobacteria)	rplo 346 (Chloroflexi)	rplo 347 (Firmicutes)	rplo 348 (Cyanobacteria)	rplo 349 (Acidobacteria)	rplo 35 (Proteobacteria)	rplo 350 (Proteobacteria)	rplo 351 (Acidobacteria)	rplo 352 (Bacteroidetes)	rplo 353 (Firmicutes)	rplo 354 (Cyanobacteria)	rplo 355 (Verrucomicrobia)	rplo 356 (Proteobacteria)	rplo 357 (Cyanobacteria)	rplo 358 (Firmicutes)	rplo 359 (Actinobacteria)	rplo 36 (Actinobacteria)	rplo 360 (Firmicutes)	rplo 361 (Firmicutes)	rplo 362 (unknown)	rplo 363 (Proteobacteria)	rplo 364 (Firmicutes)	rplo 365 (Armatimonadetes)	rplo 366 (Firmicutes)	rplo 367 (unknown)	rplo 368 (Verrucomicrobia)	rplo 369 (Chloroflexi)	rplo 37 (Proteobacteria)	rplo 370 (Chloroflexi)	rplo 371 (Proteobacteria)	rplo 372 (Bacteroidetes)	rplo 373 (Proteobacteria)	rplo 374 (Proteobacteria)	rplo 375 (Actinobacteria)	rplo 376 (Proteobacteria)	rplo 377 (Chloroflexi)	rplo 378 (unknown)	rplo 379 (Cyanobacteria)	rplo 38 (Actinobacteria)	rplo 380 (Actinobacteria)	rplo 381 (Bacteroidetes)	rplo 382 (Cyanobacteria)	rplo 383 (Actinobacteria)	rplo 384 (Bacteroidetes)	rplo 385 (Chlorobi)	rplo 386 (Actinobacteria)	rplo 387 (Bacteroidetes)	rplo 388 (Verrucomicrobia)	rplo 389 (Armatimonadetes)	rplo 39 (Actinobacteria)	rplo 390 (Actinobacteria)	rplo 391 (Thermotogae)	rplo 392 (Firmicutes)	rplo 393 (Actinobacteria)	rplo 394 (Bacteroidetes)	rplo 395 (Bacteroidetes)	rplo 396 (Chloroflexi)	rplo 397 (Proteobacteria)	rplo 398 (Chloroflexi)	rplo 399 (Proteobacteria)	rplo 4 (Firmicutes)	rplo 40 (Acidobacteria)	rplo 400 (Proteobacteria)	rplo 401 (Aquificae)	rplo 402 (Proteobacteria)	rplo 403 (Bacteroidetes)	rplo 404 (Cyanobacteria)	rplo 405 (Actinobacteria)	rplo 406 (Proteobacteria)	rplo 407 (Acidobacteria)	rplo 408 (Deinococcus-Thermus)	rplo 409 (Gemmatimonadetes)	rplo 41 (Proteobacteria)	rplo 410 (Actinobacteria)	rplo 411 (Firmicutes)	rplo 412 (Acidobacteria)	rplo 413 (Bacteroidetes)	rplo 414 (Chloroflexi)	rplo 415 (Verrucomicrobia)	rplo 416 (Firmicutes)	rplo 417 (Acidobacteria)	rplo 418 (Bacteroidetes)	rplo 419 (Bacteroidetes)	rplo 42 (Acidobacteria)	rplo 420 (unknown)	rplo 421 (Chloroflexi)	rplo 422 (Chloroflexi)	rplo 423 (Chloroflexi)	rplo 424 (Acidobacteria)	rplo 425 (Chloroflexi)	rplo 426 (Firmicutes)	rplo 427 (unknown)	rplo 428 (Acidobacteria)	rplo 429 (Bacteroidetes)	rplo 43 (Proteobacteria)	rplo 430 (Proteobacteria)	rplo 431 (Thermobaculum)	rplo 432 (Actinobacteria)	rplo 433 (Proteobacteria)	rplo 434 (Firmicutes)	rplo 435 (Actinobacteria)	rplo 436 (Proteobacteria)	rplo 437 (Bacteroidetes)	rplo 438 (Proteobacteria)	rplo 439 (Actinobacteria)	rplo 44 (Actinobacteria)	rplo 440 (Candidatus Roizmanbacteria)	rplo 441 (Proteobacteria)	rplo 442 (Actinobacteria)	rplo 443 (Firmicutes)	rplo 444 (Chloroflexi)	rplo 445 (Verrucomicrobia)	rplo 446 (Acidobacteria)	rplo 447 (Chloroflexi)	rplo 448 (Bacteroidetes)	rplo 449 (Proteobacteria)	rplo 45 (Proteobacteria)	rplo 450 (unknown)	rplo 451 (Acidobacteria)	rplo 452 (Bacteroidetes)	rplo 453 (Actinobacteria)	rplo 454 (unknown)	rplo 455 (Gemmatimonadetes)	rplo 456 (Gemmatimonadetes)	rplo 457 (Proteobacteria)	rplo 458 (Chloroflexi)	rplo 459 (Proteobacteria)	rplo 46 (Proteobacteria)	rplo 460 (Bacteroidetes)	rplo 461 (Bacteroidetes)	rplo 462 (Chloroflexi)	rplo 463 (Chloroflexi)	rplo 464 (Proteobacteria)	rplo 465 (Cyanobacteria)	rplo 466 (Proteobacteria)	rplo 47 (Proteobacteria)	rplo 48 (Actinobacteria)	rplo 49 (Gemmatimonadetes)	rplo 5 (Firmicutes)	rplo 50 (Actinobacteria)	rplo 51 (Proteobacteria)	rplo 52 (Cyanobacteria)	rplo 53 (Proteobacteria)	rplo 54 (Proteobacteria)	rplo 55 (Proteobacteria)	rplo 56 (Proteobacteria)	rplo 57 (Proteobacteria)	rplo 58 (Proteobacteria)	rplo 59 (Actinobacteria)	rplo 6 (Actinobacteria)	rplo 60 (Firmicutes)	rplo 61 (Proteobacteria)	rplo 62 (Proteobacteria)	rplo 63 (Actinobacteria)	rplo 64 (Cyanobacteria)	rplo 65 (Actinobacteria)	rplo 66 (Bacteroidetes)	rplo 67 (Proteobacteria)	rplo 68 (Firmicutes)	rplo 69 (Proteobacteria)	rplo 7 (Actinobacteria)	rplo 70 (Proteobacteria)	rplo 71 (Actinobacteria)	rplo 72 (Firmicutes)	rplo 73 (Bacteroidetes)	rplo 74 (Proteobacteria)	rplo 75 (Acidobacteria)	rplo 76 (Firmicutes)	rplo 77 (Proteobacteria)	rplo 78 (Actinobacteria)	rplo 79 (Actinobacteria)	rplo 8 (Acidobacteria)	rplo 80 (Actinobacteria)	rplo 81 (unknown)	rplo 82 (Actinobacteria)	rplo 83 (Acidobacteria)	rplo 84 (Proteobacteria)	rplo 85 (Cyanobacteria)	rplo 86 (Proteobacteria)	rplo 87 (Proteobacteria)	rplo 88 (Firmicutes)	rplo 89 (Bacteroidetes)	rplo 9 (Proteobacteria)	rplo 90 (Proteobacteria)	rplo 91 (Actinobacteria)	rplo 92 (Proteobacteria)	rplo 93 (Proteobacteria)	rplo 94 (unknown)	rplo 95 (Proteobacteria)	rplo 96 (unknown)	rplo 97 (Firmicutes)	rplo 98 (Actinobacteria)	rplo 99 (Cyanobacteria)
(2,3-dihydroxy-3-methylbutanoate)	0.0005053344681175656	0.23750216075502606	0.7249509660332185	0.4350133364365496	0.2382032511057961	0.004662752028348399	0.6813457601084302	0.2570400876635027	0.015547711877728248	0.8801017504585137	0.03188654586465855	0.30769521652662657	0.05689525567043812	0.6370130839839516	0.6823826406780289	0.024405628428810243	0.3245148299392052	0.7604689331253034	0.04047630657650952	0.6007148453635663	0.4931372858681611	0.6898386754381014	0.5854225670497364	0.37426081609676976	0.013165760064349526	0.24056484347770557	0.2524372710831668	0.4818582557960531	0.38088152886404625	0.5235395814526327	0.2340204681770236	0.0008103397200960963	0.22556729642567142	0.8371298900108036	0.29110452900809836	7.62680650312361e-06	0.13414768166015176	0.2209647594750035	0.8658369442138729	0.4480541336084731	0.6024765986426015	0.7197275120540145	0.7163633322514966	0.4006955980337854	0.3570275810559598	0.027207430670989855	0.08029360997759759	0.984522451162426	0.7989213227459375	0.36208446694745544	0.23948716820470028	0.8530799577350227	0.9783693780563865	0.027172681078582547	0.054512268835371545	0.5014473882723931	0.43826098916255374	0.06671950809522655	0.8497973427086014	0.48648743100549285	8.8757197931733e-05	0.7795984073548562	0.11415985747554125	0.16275967471036135	0.2211988132349595	0.8644617855099341	0.9903565813646296	0.4650316999950904	0.30727766879515894	0.9454735516312088	0.6549070976593286	0.6227695959338893	0.575968586043047	0.13000268127400347	0.5031060679327886	0.024766189538277285	0.6729263040967695	0.26638912576990215	0.2862143389215118	0.5161396351772354	0.5130715790972831	0.6835098281560756	0.11477605558872771	0.9732922963988442	0.14421560754617396	0.5509090429343524	0.4281404689928514	0.07946858587181234	0.359365428907246	0.20417985787371717	0.8742488663724832	0.05841557018830874	0.08264191838438574	0.02675085975087708	0.00012048287797495918	0.5126556929111059	0.9675504851749581	0.4353492668738429	0.6221583604563742	0.3602587291897783	1.8250691304693527e-07	0.4082165763946405	0.059169176806107907	0.6346164169638631	0.8603090336208316	0.0012420598873080317	0.11078039083708383	0.14546920392608229	0.20436245153040622	0.008484764118530993	0.5887873449121126	0.2593166057465217	0.7889166896738734	0.513111592770483	0.5151895436821876	0.07152904426419926	0.7606944219081805	0.7791122776834944	0.06521565579642341	0.40580747368449965	0.17623423355057022	0.456245512726548	0.0033324086712277277	0.2907560851751574	0.4390530804458559	0.6937484914265973	0.43675565187637766	0.749918633773405	0.02291494985744791	0.33245309789503663	0.5579171936191532	0.7479886147704423	0.03057242623735564	0.13916008363432822	0.3327296056023894	0.2513708129184209	0.9038848207069181	0.720212125602362	0.7845167577325541	0.14129651514959352	0.5832271184278448	0.1985808781749182	0.016460083534002374	0.05472371559940068	0.3536535289489344	0.007295422844286216	0.5924058535163229	0.6373607377627826	0.0009567802174313237	0.9109993274435148	0.3219513067152121	0.8022140696568147	0.7482594064157557	0.0026044143296692353	0.506814385634571	0.018734535311236138	0.21047647295792138	0.25160687710830876	0.607420428975564	0.4172128102091933	0.03108454918614611	0.8435304134748449	0.8014554930091136	0.008956651605910936	0.8418679392321717	0.0003684655541296812	0.425310389636014	0.1445217928798215	0.041447021814848294	0.45196055835939974	0.17785799889571896	0.2669567029533685	0.1428543325519906	0.6754834826259959	0.5036243443013849	0.24241517580378558	0.008965272804489409	0.4748238568859494	0.00643361074042673	0.26176940764766177	0.19813537047884155	0.203979436875239	0.4302165753520384	0.06840682159188709	0.13219301267402797	0.6110529879203477	0.35405679565382764	0.09453245254820536	0.7636184419202374	0.020002849313775536	0.039622381082582016	0.07790565442332693	0.41063201383495873	0.6171855410132394	0.07542280764843876	0.6774103015372239	0.11076796534273153	0.6680200280910993	0.6286870220184253	0.20139474037579108	0.08029220261760495	0.40912309837357586	0.08323707090949559	0.864847058640889	0.5900246260339005	0.4516007391030695	0.8001137587511645	0.06844548376307867	0.6818473320260088	0.08453404092154941	0.25153898194979374	0.046820096422486336	0.6523145310163436	0.23821987061811267	0.33378490677168227	0.36464499600370937	0.7399073413773363	0.5989621560285938	0.7972992400735619	0.5470593990978595	0.3480121978881344	0.038173581872844205	0.40936759842210757	0.9345016881506375	0.032307911986765685	0.4423914359712938	0.24273066509984487	0.6479763313109044	0.6133074845733028	0.1396646954611256	0.05794829675409318	0.6264894287918342	0.3769389139711692	0.17369001764424086	0.8827818401735096	0.01826082955585069	0.22814267992735093	0.10759085437315342	0.08522462583066105	0.2435594638807178	0.6727584030202328	0.5797617228427783	0.42590762770206114	0.6957731340654916	0.03182312337301279	0.6732886582581428	0.2746843418040784	0.36798822222331684	0.6967029806971882	0.1289686198654719	0.3830630423900111	0.4843548629776707	0.2504851265337026	0.0019612631270332043	0.5510894580968433	0.05504482227976558	0.5080380245782706	0.588833778920538	0.786708160104742	0.6228802183794167	0.4226883307418283	0.9052253370174973	0.2171570557071989	0.468865688828895	0.8369616582555932	0.10572926560152363	0.30658849266914323	0.02379602043682346	0.2510672773932682	0.14652002702498504	0.3888475126135412	0.08564119444487385	0.8912118710844579	0.4550572802807348	0.06821404386297038	0.002648792816076886	0.015839634862632585	0.9807638379413531	0.2472851373959437	0.00014429639383301877	0.9080061302849971	0.4424122651129705	0.17857237314432672	0.9203799613981037	0.137375605965166	0.25832890026132027	0.11147977405303777	0.6094489316953966	0.3598786014746571	0.5024933734543141	0.15706142296423556	0.6990827334105207	0.16220253929618278	0.9270360253856881	0.3476024216314014	0.35322385491861663	0.7565471182671074	0.5675564552548009	0.6281012642798303	0.6545436151971354	0.877296896041033	0.6895508852778407	0.6470334849443005	0.0359142689451978	0.36213476033572745	0.0	0.5540531053749689	0.5079301686595912	0.18302885117919032	0.9187526918590625	0.5576775973419865	0.6848559800749583	0.5535012354597431	0.38628502724577296	0.5223516739345687	0.4966254048862728	0.009580790196270072	0.8773931081892663	0.8695070702085291	0.08933016994472777	0.33740831808508065	0.2541809554491511	0.5120265709253831	0.401211679273639	0.018765184042566514	0.9409255212582135	0.844259979631776	0.28158579678295037	0.015712818063148733	0.7893048918387433	0.6145486858585808	0.6309520689629453	2.172711958412868e-06	0.038267822431810504	0.5831180887914243	0.44129485478072716	0.8623367653574203	0.8056230494358728	0.7233034702754346	0.20756483645206858	0.9568707389427876	0.1757208525683236	0.673703351415122	0.7563322268174536	0.057995159307434076	0.9324056796218203	0.44508158170274337	0.3516208011679359	0.7812168601017729	0.9422275549645768	0.2380817862393131	0.055414458148127066	0.0	0.05899575247302533	0.6830645507057576	0.4380490474452414	0.7666411092020646	0.0013527436157828308	0.6149815849500504	0.30788355651176125	0.6779793346177021	0.3287655990702254	0.6436387291952231	0.10286234111568035	0.23403080860342662	0.4263767645115979	0.15980281016562992	0.9323661331530503	0.25928458849898917	0.8002163838780012	0.2338851482787061	0.9151397076112116	0.3130235267659318	0.9703157045396488	0.5281154938986743	0.9469554278782045	0.7311455537490308	0.20694154252842645	0.07759650818555935	0.4158682122058297	0.7521060198927092	0.014501505305347398	0.874024543862421	0.7708870246475055	6.438802899931805e-12	0.02630090028151068	0.9585760801526594	0.4829439339001458	0.8751047018590129	0.17593833268263415	0.573848150346671	0.9575725779009064	0.014751337800463726	0.14681297862439155	0.2495786567507513	0.7160472047676333	0.12293566447010344	0.620023834065998	0.6458747208369151	0.016645990830082565	0.8686445783693773	0.006664812143948493	0.003504285371334799	0.5048576677930027	0.0886079141849975	0.10346024629010926	0.32826747254026845	0.29701348065821476	0.059077573545777425	0.39242757607184164	0.292684940776369	0.1813396869565086	0.5301119741818383	0.777722373134378	0.14704469979333593	0.012199000966432906	0.5334432884596177	0.033039363583788076	0.3780730675099184	0.6123123194943457	0.1068695478608494	0.9769678374678704	0.5798675977600984	0.025834158207004843	0.21144157867292712	0.0022806176588554008	0.5757731085654862	0.8699954753901795	0.09217434825508627	0.9073402717752719	0.03596010921515885	0.47518251653904675	0.14088230541404276	0.042568615975763696	0.17044455632297995	0.41379779975665754	0.041718018439862226	0.09060216765872231	0.7670051769482578	0.2769804695477476	7.429315174528011e-12	0.2546756021080637	0.3113678960096916	0.668843251640431	0.024596311249445873	0.49015829832342606	0.004922331507119079	0.1462803623479856	0.011011697970029355	0.12731498997054747	0.0013710242847271106	0.30257327266505796	0.9436815913848597	0.2047776805161372	0.2838000336598411	0.002737001086238268	0.16203734007512505	0.19896329859135076	0.7776485762222197	0.8677721563258396	0.7548453014100354	7.981953775778953e-10	0.4473997909275067	0.8056275958723451	0.15762916165298413	0.0050853140420761556
