#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
glutamine	311.43272838974565	307.31547381379096	305.5966355186429	300.49189545812413	372.25182533693487	331.7181431657973	258.9590453812949	253.07704986111185	282.94541262188653	388.19830953145174	296.1302508661267	288.88815364023725	302.8376843924973	349.0431139555024	307.68068111824186	314.93497559018783	396.2741502882165	326.6570982634183	402.8295019713766
guanine	310.636645747975	308.5701632564618	307.4875418251506	302.6212357168449	374.48011920748	331.3014839011107	259.9755256057318	254.72300095465113	286.1597954644993	389.8465857593539	295.2374876651164	289.9686892567205	304.019671598314	351.6851043697199	310.33475375454606	314.7330039747524	396.772333435345	329.84430088822324	405.80137512263076
guanosine	305.31648765632076	298.7624930327589	296.631178011719	294.04300403241706	366.401013549376	326.7836454897823	250.47727537221135	247.2807635806901	276.46961745726185	381.7342527964328	290.5985471902146	283.4123945177748	295.80676753945556	343.2430903223094	302.16740705567224	309.6050239931143	388.3719512558083	320.9032262369027	397.5748988250494
hypoxanthine	306.4381269984325	305.17847310275613	304.5390648047119	301.63345868169745	369.5666710543504	327.70616766678785	257.4807809128134	251.99659524970306	284.84309112076636	387.4917070494534	291.7460863460414	287.6570612621542	302.5307272346754	350.9244496879317	308.6245944616755	310.84648986628645	395.3819714891179	328.60870971059364	403.8548533441177
inosine	305.50602877253834	298.83887417823576	298.05835407801015	294.4810413618795	365.2669368430854	327.1900033685831	251.47845365948	249.0207852500919	278.04476957241974	381.7919922164094	291.31905069729237	284.7896414685462	297.3247695962205	345.26113801428323	303.75423386117984	309.6125051146746	389.2026715060432	321.8258117174156	397.53002805908005
isoleucine	311.87664852567656	307.5218189471668	309.1770041948041	301.13107327159133	373.4588538408456	332.1925402560643	257.84660684263577	255.1742618970701	283.8263060193528	388.58169928135464	295.8507437537841	289.97529626269386	301.3634814003104	352.08374973155236	308.2936153151358	315.8150635697592	393.80011211147945	328.8080804223732	403.2004489065545
lactate	307.69386509698006	304.13529734759226	303.3471659611487	299.94973942966385	371.195972773877	328.69386505792335	256.6767148419045	252.4195666310468	283.3543160725832	386.14262588129736	291.5767922529544	286.5327818995731	303.07747623155103	351.77324882954196	309.90825499024197	311.7146198737853	395.60468269238027	328.49444389137165	404.57569203738495
laurate	308.3099075904482	303.7306014295727	302.2532172151895	299.78739626102384	371.83291619294124	328.55614664164807	254.5748302759709	249.10549708787974	282.25139710172715	386.5819846360159	291.76548632294777	284.2263417703996	299.030994335688	348.21612472427506	306.42855290067104	310.7303487488279	391.44444877830796	324.84548618512054	401.42032054514704
leucine	312.19718054284283	307.50408324389736	305.49188491214153	301.4136778681765	373.91961309124713	332.45229394124806	258.4171828079042	255.51758662229182	283.73498397165815	389.0271962699592	295.3496422290293	290.4013254561664	301.31122123146326	351.74990163468266	308.81802277311806	316.2718133242236	394.2131267689506	329.25664200245	404.09053195318364
lysine	310.4624251953158	306.07423182950953	303.76167356363845	300.9961011419138	372.7358173018408	331.60389044792703	257.180946088863	251.23354670924405	283.2607837271669	388.41771197765013	293.71703381139685	287.2629112203748	301.5613025836946	349.5775073849709	308.2128450638688	312.9834274358521	393.91113613012703	327.5565867005372	403.0345664451793
methionine	309.49166440086486	306.2581454250875	303.63424948082417	299.9972205117345	371.4458890170068	330.06500670272175	258.04581872989473	253.52625117909315	282.21586721747883	387.39093018028103	293.9158721978925	288.6828691250245	300.33844585906786	349.5625418944107	306.9629855751382	313.8246872094698	393.58517028720144	329.2054076382046	402.5957356258796
monosaccharide (glucose)	303.59648495726634	301.86592621361694	301.7108450004077	298.78060264385465	366.96368103443984	326.1178632239712	254.467836413116	249.07485351718094	282.11308784529206	385.9269097879128	290.5359860534286	284.74844229620703	299.59625109416	349.14178818632803	306.48487664395105	309.69009779883936	391.3233277877882	325.54967058376536	401.81712462159
myristate	310.0151535143623	305.27719733770755	303.8794203054639	301.27184290226035	373.24398598976506	330.2124814435492	256.12055776778715	250.67976337198675	283.5382084995161	387.69694114251166	293.45579599652837	285.7621039633291	300.49970341607855	349.71740002114007	307.5411430284947	312.391001739346	393.04772326017263	326.3612330844802	402.67835127344034
N-acetyl-glutamate	305.68604410432545	302.60676630257126	302.83621985540657	299.85181427854485	369.723610366702	328.29878476960806	255.53332672890988	250.21343429307913	282.7948904259836	385.831379444297	292.0304752345709	286.2066951755095	301.63292972314156	349.3270277987755	306.7118623773705	310.8905075214249	393.32920258574893	325.26550592114893	401.0251279260097
N-acetylornithine	309.58997206050736	305.7972014688315	304.1965497821515	300.9740028134574	372.65569821394956	330.2719982329462	258.29311048444066	252.95720225634577	283.4547120361376	388.98027409603515	293.37834382367686	288.1096186700529	302.63257159850775	349.56715496035605	308.6215104156549	313.30486889758953	395.26427041314935	328.7136673271091	404.0591238261653
nicotinamide	310.78916174489	307.0207595138914	305.2678948394068	301.40113762527193	373.6877154904385	330.69122525640336	258.4965236730372	251.81494600380063	283.7050345860586	388.427277062519	293.9944918098739	288.4041567324812	301.96073089067903	350.5939949030652	308.5488874287746	313.63284508095194	394.7787898578329	326.9577257292328	404.2202098620385
nicotinate	304.4923414015756	300.1249511866572	300.568383121843	298.2793836827248	370.2803004275449	325.78184974206624	252.4752655717847	247.73938321191127	281.3245472295559	385.68298253243177	289.5457121603951	282.45438387668645	298.5242342066311	348.4466294219668	306.4447645302783	308.8338855432563	390.63391585963404	324.74965907466964	401.81777400308175
oleate	307.2467972397769	303.0936458766248	301.50612803281876	298.3570320520749	370.830415324912	327.36489970860555	254.43799553795964	248.82832088917345	281.0190434214735	385.66089696056724	290.66130360616097	284.1680442909089	299.2729628956485	347.80313895341095	305.73682704876563	309.487359933672	391.380655455042	325.05290352645335	401.00805368078926
palmitate	312.2211448428735	307.6044842978324	306.2133116949393	303.5907333495383	375.61540599874445	332.41725546171006	258.48544564512486	253.01649595978492	285.90273710371054	390.1268951709245	295.6937819110758	288.16487540758106	302.9828729771999	352.1326240953855	310.057264675793	314.6144742296171	395.4895128329049	328.8941096076477	405.1493332301041
palmitoleate	307.31654062109874	304.462727922992	302.3615988525507	298.05451532350065	370.2867168851003	328.2212905428842	256.7306018441309	250.98900411106845	280.4024161567874	386.00703519494095	291.3158065462529	286.01390479171766	300.7640668233205	348.5917230560033	306.01071493515497	311.0096731124406	393.12905548939597	325.4411658616757	401.1122527553852
pantothenate	308.26093905419606	306.2813093329401	306.0461398812079	303.5634141107316	374.8285876150673	329.0513235906341	258.02259203833177	253.63283651737555	286.529982523971	391.5847023665053	292.8403618852756	287.9913806522269	303.7991531933802	353.44119864567836	311.3405064584628	312.5386058435437	395.9401025132242	330.4978427283108	407.1830159373826
phenylalanine	305.2316245619458	303.33321795806097	297.8513401700404	294.7174924070222	366.52160320525826	326.9809123336982	256.15540477286265	250.9773114432279	278.2718968065525	383.69433232289924	291.4442139493339	287.14284531320544	300.054513906924	344.97878534510846	302.6856496109044	310.318222137999	392.79160086925026	326.31104619098727	397.8705675017459
proline	311.0032624287891	306.14635733939883	304.5955459883355	301.42819780997195	373.69915443278546	331.22792312578326	257.4104295391435	253.01740628260745	284.5082012730342	388.9031240286543	294.87534139252847	288.3130074713226	303.23574724622875	350.9774341585297	308.65382280679097	314.5036936185008	395.6244130255622	327.75661161526443	404.1949109189082
pyridoxine	307.4925554609698	303.98576697162855	303.1448142575966	301.43397793480847	374.28566110458274	327.8061547823855	255.33228080914253	250.15333253331124	284.08701436890595	389.21002594913057	291.3899051252475	285.13772143011323	300.3376760622191	352.1629045768695	308.956565462979	310.63236566237384	392.87883963749414	327.0383551517516	404.6433360872797
pyroglutamate	306.18413462216023	301.6989565989658	301.6706515579203	297.3766526547078	368.3685825864146	327.22448247309535	254.6223133260253	248.8908805313025	281.2922107168667	384.0633552372171	291.5045780522778	285.1482200310183	300.26103614809523	347.5161220965274	305.01279906589144	310.2121971581298	392.402734018595	324.3921126268242	398.77920689650983
raffinose	306.5465606173591	303.67003178470014	302.6249269257805	296.54087297898917	367.890488304658	328.2573546102225	255.60865123905788	249.65246766333897	279.76195680461956	383.43103240212133	293.4575592636943	286.4831250764635	301.7990262377414	346.6341792199548	304.0157998377621	311.0604456682236	393.38020161175604	324.1867046668862	398.5590708928967
salicylate	308.64432002104354	305.0245242610965	303.8498474916367	301.69557200507955	373.59489380225585	328.9716798344555	255.5779290551195	250.51746996000085	284.02965605966017	388.1853406607747	291.9930824230932	285.3300367119875	300.8710919308534	350.4955324590534	308.5458569479185	311.1153803432796	392.9521674941295	327.14844529555467	403.826947810453
serine	310.05876674455465	305.8084252375307	303.8699943466146	300.2215838090811	372.2307818157152	330.40185452732743	257.57570179647445	252.74228275794917	282.85011874393257	387.6793012027629	294.0152964242167	288.06809108986727	301.1491770533487	349.44131031431596	307.17930309811703	313.75516788855015	393.46838215839557	326.1865164123057	402.3676035075265
stachyose	306.61749183118417	303.3038715508303	302.0435475293802	295.6447996606291	366.8583492285774	328.5772553457022	255.22912971685963	249.7048670607926	279.1959372145821	382.63393296295374	292.23536992367394	285.6141054250406	300.92095092937825	347.88516481620286	303.7727773109959	311.30708740867635	393.30033694461935	324.10984088584524	397.8845813674559
stearate	312.7559384829479	308.1976763679382	306.8050495807148	304.15753872393077	376.1616966905941	332.9620369235504	259.09102450684054	253.6333059368123	286.4701503210697	390.7102507480349	296.25035280636394	288.8274177193508	303.62929767811966	352.7257272003255	310.64161457594565	315.1635541118627	396.11498059773396	329.47794869696565	405.73412754784925
succinate	308.2383033690084	305.65212109905644	305.01686723579144	300.42426714632523	370.25349102543083	329.2771317746931	257.96204844577494	252.0786147623751	284.55031150958075	387.639396822215	293.79453671831016	287.88783735451176	302.7824267887818	351.25546635890623	307.81748587555563	312.1473535709233	394.6374952035251	327.23366659396834	402.19576614058747
taurine	308.32916903121867	304.12331995241425	303.1920172195171	301.1736833088833	374.0807067362822	328.3734615446635	255.56472028959783	250.06830421041983	283.6510947496845	389.712783587531	291.8831587289601	285.09631037802416	300.35898419666205	351.93463346883675	308.432153618377	311.279275493659	393.0253618593162	327.13389793425154	404.98637575277064
threonine	304.710043941461	301.092691234037	298.2064263999601	294.9748303713507	366.62719313944837	326.0915231885623	253.0405000993565	248.85753879769015	277.82672074305304	382.1451157515958	290.5109452126268	284.3671817215303	296.4498474434808	344.210108762103	302.3923624362329	309.3409614166558	390.6190779118603	322.80817908763356	397.39998560781925
thymidine	303.7444681171645	298.02308547030134	301.99126709422677	-459.24678326150865	-387.2525052228756	327.15191169131265	254.37733097602097	249.1218334890067	-476.8946401057295	387.86588302968244	290.6771493248492	285.29523325293286	296.5728827018576	-410.60691915695946	-452.4887791734661	310.00664517747543	390.32544334990075	325.94108063281965	-357.49808998766815
thymine	304.9010231861964	304.5701653976931	303.1369910984447	300.3925677714765	369.5467511741781	325.950633270845	256.40246952328494	251.18177637331075	283.47926392588533	387.87171718308423	289.2735363651713	286.09558695778446	301.66209288509435	349.86937652086806	306.14013034740583	308.79722680727514	394.0951037899948	327.50134938240046	402.90907892113194
tryptophan	309.68594602614684	306.8434458284021	302.90728659715154	297.80749617984446	370.4487720571637	330.14786194210006	258.9202726266724	252.66772949056656	280.65833109099054	387.5266999425334	294.48786375065936	289.06445740555915	302.5952089630636	348.14839113036777	305.2154419042681	313.7740873043565	394.73713739526687	325.1647846422127	400.85429299222
tyrosine	305.477719761512	303.6121908759195	297.7036514905764	295.6872586327172	367.41520475017495	327.0549730355055	256.58143348160513	250.1784663607243	278.46353655723374	383.31823552881826	291.1989441068726	286.90690212278025	301.0016049284017	344.80848026818967	303.26218063840287	310.13549244722213	393.85239836539324	325.98535947371545	398.35594313675523
uracil	308.53151949920226	307.11125770615433	306.014545198257	302.9393554522748	371.03349826263496	329.92463746433833	258.75555901274606	253.34931740641036	285.84845648801246	390.1656571573723	293.5092466324859	288.35768572854715	303.583863434713	351.88597811058537	305.0726856295407	313.16015357458963	395.8877724506379	329.3174889677139	404.289950360534
urate	303.5809144829812	299.73692987263075	298.77976977292235	297.0991024247506	368.6109568255385	324.98111878222375	251.60311215619276	245.82522505517332	279.80439586139283	384.71294466627495	289.18325126594885	281.74859885654865	297.3298157749969	347.11112464422774	305.2294999281475	310.7204058836094	389.7788282773287	324.04930780069066	401.07536962459506
uridine	308.34946829304425	300.7008076922357	299.6901741819016	296.74373057117344	369.12299331987174	330.0825543434063	252.7678495035775	250.48177948542315	278.97666865451754	384.26803168993	293.7621193078179	286.83643489893853	297.95259310828817	345.74568079566797	304.84637753650935	312.6884071091783	391.1161041108213	322.9083767603838	400.0566786220184
urocanate	305.409760126017	303.7321665463985	303.40213035470333	299.835234545252	372.11954964970306	325.9407654967441	255.32945401852442	250.3884879867474	282.6376792923446	387.4657320516171	289.1448161133637	285.240346957879	301.04382809653936	349.38930493797625	308.06036855208566	307.99128094313926	393.2326818303123	326.7775545789384	403.3227043416078
valine	305.5142941296433	300.56764139324656	299.07404780575945	296.19562351245946	368.172649878763	327.47828074718547	252.46984428795693	251.08848139068573	278.8872409569816	383.3336733672029	291.59078425103104	286.49703602845454	296.62173434500346	345.4461243641096	303.5666088208299	311.1007545868838	394.10213902390285	324.62946041154555	399.03152974328407
xanthine	305.16365247698354	304.2428056194443	304.14129333121343	301.9022766802584	372.2178083285464	326.56318515670137	257.25552037936933	251.6058068959337	284.965386974106	389.4959208541094	289.8185992436049	287.2791636028653	302.8681851372261	352.29532077403246	309.9613764947639	310.1696249703813	395.2286345183803	329.14274889903345	405.475658378968
xylitol	304.2477580647254	302.60492826785554	301.78511663512325	298.7050230265191	369.2986623024848	325.21742822856817	254.38121848522292	248.53160829195969	281.75762342326425	386.5205437853641	291.0389799029233	284.5577048444207	299.81147999714256	348.6827412054636	306.24063889129405	308.7904609275356	391.4927981838711	325.2069381442187	401.3329371525269
