#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
guanine	296.9901265164011	294.9447194736139	293.869123191878	288.99089960090964	360.4774501640522	317.54958742590685	246.60298720759582	241.3785631548165	272.62078629304347	375.7926078524108	281.67527022844644	276.44159756792726	290.41530326419206	337.8018628690727	296.66929189073426	301.0724344440278	382.69025493010054	316.10645471217	391.64415278854574
guanosine	291.66996842474686	285.137049249911	283.0127593784464	280.4126679164818	352.3983445059482	313.03174901457845	237.10473697407537	233.9363257808555	262.930608285806	367.68027488948974	277.03632975354463	269.8853028289816	282.2023992053336	329.3598488216622	288.5019451918604	295.9444544623897	374.28987275056386	307.16538006084943	383.41767649096437
hypoxanthine	292.79160776685865	291.5530293199082	290.92064617143933	288.00312256576217	355.5640020109226	313.954271191584	244.10824251467739	238.65215744986844	271.3040819493105	373.4377291425103	278.1838689093714	274.12996957336094	288.92635890055345	337.0412081872845	294.95913259786363	297.1859203355619	381.29989298387346	314.8708635345404	389.6976310100327
inosine	291.85950954096444	285.21343039538783	284.43993544473756	280.8507052459442	351.26426779965755	313.43810689337926	238.10591526134402	235.67634745025728	264.5057604009639	367.73801430946634	277.7568332606224	271.262549779753	283.72040126209856	331.377896513636	290.088771997368	295.95193558395	375.12059300079875	308.08796554136234	383.37280572499503
isoleucine	298.23012929410265	293.8963751643189	295.5585855615315	287.50073715565605	359.4561847974178	318.44064378086046	244.47406844449978	241.82982409723547	270.2872968478969	374.52772137441156	282.28852631711413	276.4482045739006	287.75911306618843	338.20050823090514	294.628153451324	302.1544940390346	379.718033606235	315.07023424631996	389.0432265724695
lactate	294.0473458654062	290.50985356474433	289.7287473278761	286.31940331372857	357.19330373044914	314.9419685827195	243.30417644376857	239.07512883121217	269.8153069011273	372.0886479743543	278.01457481628444	273.00569021077985	289.4731078974291	337.89000732889474	296.2427931264301	298.0540503430607	381.5226041871358	314.7565977153184	390.41846970329993
laurate	294.6633883588743	290.10515764672476	288.6347985819169	286.15706014508856	357.83024714951347	314.8042501664442	241.2022918778349	235.76105928804512	268.7123879302713	372.5280067290728	278.20326888627784	270.6992500816064	285.42662600156604	334.33288322362785	292.7630910368592	297.0697792181033	377.3623702730635	311.10764000906727	387.263098211062
leucine	298.5506613112689	293.87863946104943	291.87346627886893	287.7833417522412	359.9169440478193	318.70039746604425	245.04464440976824	242.1731488224572	270.1959748002023	374.9732183630161	281.7874247923594	276.87423376737314	287.7068528973413	337.86666013403544	295.1525609093062	302.611243793499	380.13104826370613	315.5187958263968	389.9333096190986
lysine	296.8159059637419	292.4487880466616	290.14325493036586	287.36576502597853	358.733148258413	317.85199397272316	243.808407690727	237.88910890940943	269.721774555711	374.36373407070704	280.15481637472686	273.73581953158157	287.95693424957267	335.69426588432367	294.54738320005697	299.3228579051275	379.8290576248826	313.8187405244839	388.87734411109426
methionine	295.84514516929096	292.63270164223957	290.01583084755157	286.3668843957992	357.44321997357895	316.3131102275179	244.67328033175875	240.18181337925853	268.67685804602297	373.33695227333794	280.3536547612226	275.1557774362313	286.7340775249459	335.67930039376347	293.29752371132633	300.1641176787452	379.503091781957	315.46756146215137	388.4385132917946
monosaccharide (glucose)	289.94996572569244	288.240482430769	288.0924263671351	285.15026652791937	352.961011991012	312.36596674876733	241.09529801498005	235.73041571734632	268.5740786738362	371.8729318809697	276.9737686167586	271.2213506074138	285.99188276003804	335.2585466856808	292.8194147801392	296.02952826811475	377.2412492825437	311.8118244077121	387.65990228750496
